id_nasabah,nama_nasabah,income,dsr,ltv,dpd,durasi_pinjaman,status_pekerjaan,usia,kode_pos,default
CIF-010290,"Lestari Setiawan",2761089,0.17,0.14,9,37,Wiraswasta,32,Bandung,0
CIF-010291,"Surya Utami",3813231,0.07,0.27,7,59,Buruh,51,Bandung,1
CIF-010292,"Mega Santoso",500000,0.58,0.16,14,25,Buruh,62,Bandung,0
CIF-010293,"Bayu Lestari",6021257,0.21,0.24,3,27,PNS,50,Jakarta,0
CIF-010294,"Dian Firmansyah",9934389,0.39,0.42,8,35,Wiraswasta,40,Lainnya,1
CIF-010295,"Fajar Wijaya",14889892,0.29,0.04,7,22,PNS,51,Jakarta,0
CIF-010296,"Maya Siregar",15970196,0.38,0.39,9,32,Buruh,54,Jakarta,0
CIF-010297,"Reza Gunawan",500000,0.02,0.2,8,41,PNS,32,Surabaya,0
CIF-010298,"Fitri Kusuma",9096160,0.45,0.19,8,23,PNS,46,Jakarta,0
CIF-010299,"Aris Wibowo",1537250,0.22,0.35,13,12,Lainnya,27,Jakarta,1
CIF-010300,"Wulan Hartono",5465059,0.38,0.43,12,17,PNS,45,Jakarta,0
CIF-010301,"Budi Pratama",10739849,0.54,0.3,8,49,PNS,31,Bandung,0
CIF-010302,"Siti Nugroho",500000,0.41,0.42,12,41,Buruh,46,Lainnya,0
CIF-010303,"Agus Permana",7805502,0.13,0.51,13,56,PNS,50,Bandung,0
CIF-010304,"Dewi Hidayat",500000,0.4,0.21,7,22,PNS,38,Jakarta,0
CIF-010305,"Eko Purnomo",10520805,0.49,0.28,6,25,Buruh,63,Bandung,0
CIF-010306,"Rini Susanto",14259462,0.46,0.46,7,47,PNS,61,Bandung,0
CIF-010307,"Bambang Saputra",9133153,0.53,0.4,6,45,PNS,30,Jakarta,0
CIF-010308,"Sri Suryono",7107839,0.51,0.32,6,53,PNS,57,Jakarta,0
CIF-010309,"Joko Nasution",10195992,0.17,0.42,5,15,PNS,53,Bandung,0
CIF-010310,"Nur Setiawan",8452988,0.13,0.31,6,16,Buruh,27,Jakarta,0
CIF-010311,"Hendra Utami",3621232,0.51,0.55,8,32,Wiraswasta,52,Jakarta,0
CIF-010312,"Tri Santoso",3045200,0.48,0.04,6,30,Wiraswasta,43,Medan,0
CIF-010313,"Ahmad Lestari",9695650,0.55,0.07,9,12,Lainnya,36,Jakarta,0
CIF-010314,"Ratna Firmansyah",12772333,0.15,0.59,4,53,Wiraswasta,52,Jakarta,0
CIF-010315,"Wawan Wijaya",4108941,0.4,0.03,8,57,PNS,43,Medan,0
CIF-010316,"Yuni Siregar",4176962,0.38,0.1,6,50,PNS,53,Bandung,0
CIF-010317,"Rudi Gunawan",8471794,0.2,0.5,7,23,Lainnya,49,Surabaya,0
CIF-010318,"Endang Kusuma",9992514,0.19,0.15,2,24,Wiraswasta,62,Bandung,0
CIF-010319,"Dedi Wibowo",8448774,0.11,0.15,7,55,Lainnya,30,Jakarta,0
CIF-010320,"Lestari Hartono",7241574,0.34,0.5,5,43,Lainnya,24,Bandung,0
CIF-010321,"Surya Pratama",7786302,0.33,0.35,3,43,PNS,47,Jakarta,0
CIF-010322,"Mega Nugroho",5997643,0.18,0.26,10,58,PNS,57,Jakarta,1
CIF-010323,"Bayu Permana",500000,0.44,0.32,7,42,Buruh,44,Bandung,0
CIF-010324,"Dian Hidayat",4767111,0.03,0.06,6,41,Wiraswasta,52,Jakarta,0
CIF-010325,"Fajar Purnomo",7868145,0.33,0.4,8,33,PNS,25,Jakarta,0
CIF-010326,"Maya Susanto",3166974,0.39,0.03,8,40,Wiraswasta,62,Bandung,0
CIF-010327,"Reza Saputra",11303339,0.5,0.27,11,30,Buruh,34,Jakarta,0
CIF-010328,"Fitri Suryono",11723519,0.26,0.14,3,22,Wiraswasta,52,Jakarta,0
CIF-010329,"Aris Nasution",9831221,0.07,0.32,8,39,Wiraswasta,59,Jakarta,0
CIF-010330,"Wulan Setiawan",11204765,0.35,0.04,10,32,Wiraswasta,63,Bandung,0
CIF-010331,"Budi Utami",2147322,0.01,0.39,11,13,Buruh,50,Surabaya,0
CIF-010332,"Siti Santoso",10078010,0.22,0.48,8,41,Wiraswasta,32,Jakarta,0
CIF-010333,"Agus Lestari",3647490,0.34,0.42,6,56,PNS,35,Jakarta,0
CIF-010334,"Dewi Firmansyah",7873341,0.45,0.17,10,17,Wiraswasta,27,Medan,1
CIF-010335,"Eko Wijaya",2120045,0.26,0.14,7,14,Wiraswasta,62,Lainnya,0
CIF-010336,"Rini Siregar",4163207,0.33,0.21,5,59,Buruh,60,Surabaya,0
CIF-010337,"Bambang Gunawan",8511096,0.43,0.35,9,41,Buruh,64,Surabaya,0
CIF-010338,"Sri Kusuma",500000,0.2,0.37,5,38,Buruh,45,Bandung,0
CIF-010339,"Joko Wibowo",10305489,0.43,0.22,9,42,PNS,56,Jakarta,0
CIF-010340,"Nur Hartono",10686067,0.16,0.29,5,44,Buruh,60,Bandung,0
CIF-010341,"Hendra Pratama",18602730,0.18,0.32,6,13,PNS,45,Bandung,0
CIF-010342,"Tri Nugroho",11694087,0.52,0.57,8,35,Buruh,29,Jakarta,1
CIF-010343,"Ahmad Permana",5423095,0.19,0.07,13,47,Buruh,49,Surabaya,0
CIF-010344,"Ratna Hidayat",5195282,0.02,0.27,9,31,PNS,29,Lainnya,0
CIF-010345,"Wawan Purnomo",9241145,0.2,0.12,9,37,Lainnya,40,Bandung,0
CIF-010346,"Yuni Susanto",12282181,0.13,0.29,6,47,Wiraswasta,52,Bandung,0
CIF-010347,"Rudi Saputra",7977322,0.08,0.29,10,22,PNS,48,Jakarta,0
CIF-010348,"Endang Suryono",18024886,0.08,0.59,7,47,PNS,48,Surabaya,0
CIF-010349,"Dedi Nasution",500000,0.53,0.59,7,53,PNS,46,Bandung,0
CIF-010350,"Lestari Setiawan",8776834,0.21,0.14,10,35,PNS,54,Jakarta,1
CIF-010351,"Surya Utami",1540714,0.48,0.46,5,37,PNS,43,Jakarta,0
CIF-010352,"Mega Santoso",10164812,0.31,0.28,23,50,Wiraswasta,56,Jakarta,1
CIF-010353,"Bayu Lestari",500000,0.47,0.13,6,47,Wiraswasta,52,Jakarta,0
CIF-010354,"Dian Firmansyah",2656323,0.46,0.22,13,29,Buruh,29,Surabaya,0
CIF-010355,"Fajar Wijaya",2921260,0.53,0.19,13,56,Wiraswasta,41,Bandung,0
CIF-010356,"Maya Siregar",5938710,0.09,0.03,8,22,Wiraswasta,23,Medan,0
CIF-010357,"Reza Gunawan",11387019,0.56,0.19,4,14,Wiraswasta,40,Jakarta,0
CIF-010358,"Fitri Kusuma",8636673,0.1,0.24,12,42,PNS,34,Lainnya,0
CIF-010359,"Aris Wibowo",10950769,0.41,0.58,12,28,PNS,49,Bandung,0
CIF-010360,"Wulan Hartono",3592387,0.23,0.17,11,31,Buruh,33,Bandung,0
CIF-010361,"Budi Pratama",13162107,0.52,0.46,6,42,Wiraswasta,26,Surabaya,0
CIF-010362,"Siti Nugroho",8949001,0.05,0.49,5,22,Wiraswasta,43,Surabaya,0
CIF-010363,"Agus Permana",2871693,0.15,0.57,8,13,Wiraswasta,57,Jakarta,1
CIF-010364,"Dewi Hidayat",4433944,0.06,0.17,4,41,PNS,55,Jakarta,0
CIF-010365,"Eko Purnomo",9336559,0.53,0.52,4,57,Wiraswasta,52,Jakarta,0
CIF-010366,"Rini Susanto",1436384,0.38,0.39,9,40,PNS,61,Medan,1
CIF-010367,"Bambang Saputra",7263222,0.27,0.59,11,41,Buruh,45,Surabaya,0
CIF-010368,"Sri Suryono",4455576,0.05,0.06,8,42,Buruh,26,Jakarta,1
CIF-010369,"Joko Nasution",13169813,0.18,0.16,9,31,Wiraswasta,60,Jakarta,0
CIF-010370,"Nur Setiawan",5297518,0.37,0.16,5,59,PNS,62,Lainnya,0
CIF-010371,"Hendra Utami",7432611,0.3,0.14,5,17,PNS,37,Surabaya,0
CIF-010372,"Tri Santoso",2726792,0.05,0.21,8,30,Wiraswasta,23,Jakarta,0
CIF-010373,"Ahmad Lestari",16766312,0.14,0.38,10,48,Buruh,48,Bandung,1
CIF-010374,"Ratna Firmansyah",7529948,0.24,0.06,9,39,PNS,55,Bandung,0
CIF-010375,"Wawan Wijaya",10649359,0.04,0.39,9,59,Wiraswasta,26,Jakarta,1
CIF-010376,"Yuni Siregar",9326099,0.15,0.24,9,59,PNS,53,Jakarta,1
CIF-010377,"Rudi Gunawan",2977987,0.22,0.28,8,55,Wiraswasta,22,Jakarta,0
CIF-010378,"Endang Kusuma",9497849,0.38,0.57,6,20,Wiraswasta,37,Surabaya,0
CIF-010379,"Dedi Wibowo",11948734,0.32,0.12,9,56,Buruh,47,Bandung,0
CIF-010380,"Lestari Hartono",4332764,0.28,0.07,4,47,Wiraswasta,53,Jakarta,0
CIF-010381,"Surya Pratama",10873658,0.43,0.08,4,15,Wiraswasta,35,Surabaya,0
CIF-010382,"Mega Nugroho",10903237,0.47,0.25,4,27,Wiraswasta,35,Lainnya,0
CIF-010383,"Bayu Permana",9103213,0.29,0.18,9,58,PNS,25,Medan,1
CIF-010384,"Dian Hidayat",6876389,0.29,0.31,14,22,Wiraswasta,55,Bandung,1
CIF-010385,"Fajar Purnomo",8004948,0.17,0.52,9,22,Wiraswasta,30,Jakarta,1
CIF-010386,"Maya Susanto",4875004,0.57,0.29,8,43,Buruh,45,Surabaya,0
CIF-010387,"Reza Saputra",13998528,0.11,0.51,6,12,PNS,44,Medan,1
CIF-010388,"Fitri Suryono",500000,0.18,0.55,5,16,PNS,25,Jakarta,1
CIF-010389,"Aris Nasution",1975631,0.33,0.32,1,32,Lainnya,58,Medan,0
CIF-010390,"Wulan Setiawan",3928380,0.32,0.52,11,54,Lainnya,52,Medan,0
CIF-010391,"Budi Utami",9331905,0.48,0.22,11,48,PNS,22,Bandung,1
CIF-010392,"Siti Santoso",9422661,0.17,0.21,7,18,PNS,26,Jakarta,0
CIF-010393,"Agus Lestari",2703117,0.43,0.52,10,32,Wiraswasta,50,Medan,0
CIF-010394,"Dewi Firmansyah",16327685,0.02,0.31,15,52,PNS,35,Surabaya,1
CIF-010395,"Eko Wijaya",7568629,0.12,0.03,7,27,Wiraswasta,38,Jakarta,0
CIF-010396,"Rini Siregar",2270338,0.04,0.04,11,54,Wiraswasta,61,Jakarta,0
CIF-010397,"Bambang Gunawan",6416976,0.54,0.4,10,35,PNS,39,Bandung,1
CIF-010398,"Sri Kusuma",10145436,0.36,0.47,10,26,Lainnya,36,Lainnya,0
CIF-010399,"Joko Wibowo",14254099,0.11,0.08,6,39,PNS,63,Jakarta,0
CIF-010400,"Nur Hartono",11873811,0.46,0.48,6,40,Wiraswasta,26,Lainnya,0
CIF-010401,"Hendra Pratama",15965826,0.45,0.29,10,43,Wiraswasta,35,Surabaya,1
CIF-010402,"Tri Nugroho",14566137,0.51,0.13,9,26,PNS,23,Surabaya,0
CIF-010403,"Ahmad Permana",14498657,0.44,0.53,5,12,PNS,51,Lainnya,0
CIF-010404,"Ratna Hidayat",13737223,0.47,0.26,10,36,Wiraswasta,54,Bandung,1
CIF-010405,"Wawan Purnomo",10467134,0.58,0.48,8,29,Wiraswasta,37,Jakarta,0
CIF-010406,"Yuni Susanto",6064564,0.02,0.35,11,32,PNS,48,Jakarta,0
CIF-010407,"Rudi Saputra",14128285,0.03,0.13,9,45,Buruh,52,Jakarta,0
CIF-010408,"Endang Suryono",8480031,0.09,0.16,11,13,Buruh,32,Bandung,0
CIF-010409,"Dedi Nasution",5864359,0.14,0.35,6,15,PNS,46,Medan,1
CIF-010410,"Lestari Setiawan",6488805,0.03,0.22,9,19,Buruh,59,Jakarta,0
CIF-010411,"Surya Utami",9075308,0.3,0.05,10,55,Lainnya,26,Jakarta,1
CIF-010412,"Mega Santoso",3623629,0.38,0.42,6,57,Buruh,42,Bandung,1
CIF-010413,"Bayu Lestari",3053672,0.58,0.5,10,24,Buruh,33,Jakarta,0
CIF-010414,"Dian Firmansyah",9825020,0.04,0.09,4,24,PNS,43,Lainnya,0
CIF-010415,"Fajar Wijaya",9910026,0.12,0.38,11,48,Buruh,61,Surabaya,0
CIF-010416,"Maya Siregar",5974962,0.56,0.55,7,57,Wiraswasta,63,Jakarta,0
CIF-010417,"Reza Gunawan",12407290,0.47,0.26,8,39,Buruh,55,Jakarta,0
CIF-010418,"Fitri Kusuma",1420699,0.29,0.18,7,50,PNS,38,Surabaya,1
CIF-010419,"Aris Wibowo",13880653,0.12,0.39,8,21,PNS,22,Surabaya,1
CIF-010420,"Wulan Hartono",6206883,0.32,0.22,7,50,Wiraswasta,64,Jakarta,0
CIF-010421,"Budi Pratama",2234350,0.58,0.29,5,44,Wiraswasta,48,Lainnya,0
CIF-010422,"Siti Nugroho",10028389,0.3,0.33,4,42,Buruh,36,Surabaya,0
CIF-010423,"Agus Permana",11828935,0.14,0.47,3,22,Buruh,63,Medan,0
CIF-010424,"Dewi Hidayat",12285298,0.16,0.42,9,20,Wiraswasta,48,Jakarta,0
CIF-010425,"Eko Purnomo",1598452,0.55,0.43,8,33,Wiraswasta,42,Surabaya,0
CIF-010426,"Rini Susanto",8961063,0.54,0.39,8,23,Lainnya,59,Surabaya,0
CIF-010427,"Bambang Saputra",500000,0.07,0.5,4,17,Wiraswasta,26,Surabaya,0
CIF-010428,"Sri Suryono",8964681,0.49,0.03,5,26,Buruh,58,Jakarta,0
CIF-010429,"Joko Nasution",13081189,0.04,0.39,8,36,Lainnya,50,Jakarta,0
CIF-010430,"Nur Setiawan",4721540,0.1,0.32,4,55,Wiraswasta,44,Bandung,0
CIF-010431,"Hendra Utami",8296096,0.06,0.35,8,33,PNS,35,Jakarta,0
CIF-010432,"Tri Santoso",7400449,0.59,0.4,7,43,Wiraswasta,44,Bandung,1
CIF-010433,"Ahmad Lestari",3155509,0.34,0.12,5,43,PNS,25,Jakarta,0
CIF-010434,"Ratna Firmansyah",6345665,0.33,0.45,7,25,PNS,59,Lainnya,0
CIF-010435,"Wawan Wijaya",8750461,0.02,0.25,4,46,Lainnya,59,Bandung,0
CIF-010436,"Yuni Siregar",12382911,0.44,0.07,9,36,Wiraswasta,27,Bandung,1
CIF-010437,"Rudi Gunawan",1972249,0.41,0.4,10,23,Lainnya,40,Jakarta,0
CIF-010438,"Endang Kusuma",1678911,0.37,0.08,10,41,Wiraswasta,59,Surabaya,1
CIF-010439,"Dedi Wibowo",10162089,0.28,0.53,11,42,Wiraswasta,53,Bandung,1
CIF-010440,"Lestari Hartono",8169560,0.12,0.41,4,57,Wiraswasta,50,Jakarta,0
CIF-010441,"Surya Pratama",6192784,0.46,0.19,8,43,Lainnya,52,Jakarta,0
CIF-010442,"Mega Nugroho",665111,0.43,0.48,9,24,PNS,43,Surabaya,0
CIF-010443,"Bayu Permana",19638333,0.4,0.58,12,32,PNS,43,Bandung,0
CIF-010444,"Dian Hidayat",11182344,0.55,0.18,7,57,Buruh,25,Surabaya,0
CIF-010445,"Fajar Purnomo",14104820,0.58,0.1,7,27,Lainnya,41,Medan,0
CIF-010446,"Maya Susanto",5190298,0.29,0.53,13,29,Buruh,24,Bandung,0
CIF-010447,"Reza Saputra",5052066,0.59,0.43,5,49,Buruh,62,Bandung,1
CIF-010448,"Fitri Suryono",11931602,0.43,0.1,8,38,PNS,40,Surabaya,0
CIF-010449,"Aris Nasution",14154978,0.3,0.49,5,58,Lainnya,40,Medan,0
CIF-010450,"Wulan Setiawan",5949013,0.18,0.56,9,34,Lainnya,57,Bandung,0
CIF-010451,"Budi Utami",9724048,0.04,0.16,4,24,Wiraswasta,48,Medan,0
CIF-010452,"Siti Santoso",500000,0.57,0.07,5,14,Wiraswasta,31,Jakarta,0
CIF-010453,"Agus Lestari",3271324,0.4,0.33,3,21,Wiraswasta,22,Surabaya,0
CIF-010454,"Dewi Firmansyah",13189760,0.11,0.2,5,19,Wiraswasta,47,Jakarta,0
CIF-010455,"Eko Wijaya",5819383,0.2,0.19,8,48,Wiraswasta,42,Medan,0
CIF-010456,"Rini Siregar",3732831,0.27,0.4,11,19,Wiraswasta,29,Surabaya,1
CIF-010457,"Bambang Gunawan",10045042,0.34,0.04,6,15,Lainnya,48,Jakarta,0
CIF-010458,"Sri Kusuma",4991015,0.54,0.32,11,47,Buruh,40,Bandung,1
CIF-010459,"Joko Wibowo",4794204,0.41,0.1,11,48,PNS,32,Jakarta,1
CIF-010460,"Nur Hartono",13816973,0.48,0.3,8,28,Buruh,34,Bandung,0
CIF-010461,"Hendra Pratama",8284880,0.04,0.21,13,53,Buruh,51,Bandung,1
CIF-010462,"Tri Nugroho",5445691,0.03,0.05,7,52,PNS,24,Bandung,0
CIF-010463,"Ahmad Permana",5377050,0.4,0.2,10,23,PNS,23,Surabaya,0
CIF-010464,"Ratna Hidayat",11105336,0.47,0.09,9,34,Wiraswasta,44,Jakarta,0
CIF-010465,"Wawan Purnomo",3805914,0.39,0.15,9,34,Wiraswasta,23,Bandung,0
CIF-010466,"Yuni Susanto",6671207,0.19,0.59,10,16,Wiraswasta,46,Jakarta,0
CIF-010467,"Rudi Saputra",11206713,0.32,0.08,5,18,PNS,24,Surabaya,0
CIF-010468,"Endang Suryono",500000,0.5,0.18,5,22,Buruh,42,Jakarta,0
CIF-010469,"Dedi Nasution",7245855,0.56,0.12,11,12,PNS,30,Jakarta,1
CIF-010470,"Lestari Setiawan",9103244,0.29,0.41,3,25,Wiraswasta,36,Medan,0
CIF-010471,"Surya Utami",8292591,0.28,0.37,11,35,PNS,51,Medan,0
CIF-010472,"Mega Santoso",2576340,0.04,0.04,8,38,Wiraswasta,28,Surabaya,0
CIF-010473,"Bayu Lestari",12557782,0.29,0.51,10,16,Lainnya,59,Bandung,0
CIF-010474,"Dian Firmansyah",13999177,0.54,0.1,9,50,PNS,60,Jakarta,0
CIF-010475,"Fajar Wijaya",7746274,0.13,0.13,7,58,Wiraswasta,32,Lainnya,0
CIF-010476,"Maya Siregar",13282768,0.52,0.13,5,19,Wiraswasta,46,Surabaya,0
CIF-010477,"Reza Gunawan",3454943,0.26,0.19,5,20,Wiraswasta,56,Jakarta,0
CIF-010478,"Fitri Kusuma",500000,0.47,0.18,4,52,Buruh,45,Surabaya,0
CIF-010479,"Aris Wibowo",6696410,0.1,0.29,8,29,Buruh,54,Bandung,0
CIF-010480,"Wulan Hartono",9620237,0.5,0.29,8,29,Buruh,54,Surabaya,0
CIF-010481,"Budi Pratama",8549959,0.04,0.28,10,40,PNS,34,Jakarta,0
CIF-010482,"Siti Nugroho",1558334,0.17,0.23,6,28,PNS,52,Bandung,0
CIF-010483,"Agus Permana",2096816,0.12,0.58,8,35,Buruh,25,Jakarta,0
CIF-010484,"Dewi Hidayat",6082600,0.4,0.3,8,53,Wiraswasta,64,Bandung,0
CIF-010485,"Eko Purnomo",500000,0.17,0.32,4,55,Buruh,30,Bandung,0
CIF-010486,"Rini Susanto",6026252,0.05,0.55,7,52,PNS,45,Jakarta,0
CIF-010487,"Bambang Saputra",8371402,0.32,0.17,9,54,Buruh,42,Lainnya,0
CIF-010488,"Sri Suryono",9252370,0.22,0.39,8,25,Buruh,56,Jakarta,0
CIF-010489,"Joko Nasution",3574516,0.16,0.05,7,24,Buruh,54,Medan,0
CIF-010490,"Nur Setiawan",16435217,0.03,0.09,7,51,Lainnya,31,Jakarta,0
CIF-010491,"Hendra Utami",5733809,0.06,0.38,5,50,Buruh,22,Bandung,1
CIF-010492,"Tri Santoso",8615885,0.53,0.09,8,58,PNS,46,Bandung,0
CIF-010493,"Ahmad Lestari",18690723,0.07,0.51,12,44,Buruh,23,Surabaya,0
CIF-010494,"Ratna Firmansyah",9553591,0.09,0.15,6,15,Wiraswasta,36,Lainnya,0
CIF-010495,"Wawan Wijaya",4383861,0.52,0.29,9,36,PNS,33,Bandung,0
CIF-010496,"Yuni Siregar",10267927,0.29,0.32,12,40,Wiraswasta,35,Jakarta,0
CIF-010497,"Rudi Gunawan",12544068,0.51,0.07,8,57,PNS,24,Jakarta,0
CIF-010498,"Endang Kusuma",7400375,0.44,0.26,9,54,Wiraswasta,64,Jakarta,0
CIF-010499,"Dedi Wibowo",9159674,0.08,0.58,8,24,Buruh,62,Jakarta,0
CIF-010500,"Lestari Hartono",13240713,0.09,0.42,15,36,Lainnya,53,Surabaya,1
CIF-010501,"Surya Pratama",10141349,0.13,0.04,7,25,Buruh,62,Jakarta,1
CIF-010502,"Mega Nugroho",22815567,0.18,0.48,11,12,PNS,38,Surabaya,1
CIF-010503,"Bayu Permana",9609294,0.39,0.49,10,28,PNS,22,Bandung,1
CIF-010504,"Dian Hidayat",12033856,0.43,0.31,8,13,Wiraswasta,27,Jakarta,0
CIF-010505,"Fajar Purnomo",5522417,0.32,0.21,7,49,Wiraswasta,50,Jakarta,0
CIF-010506,"Maya Susanto",10399115,0.11,0.36,11,28,Wiraswasta,23,Surabaya,0
CIF-010507,"Reza Saputra",5279170,0.41,0.29,12,25,Wiraswasta,37,Jakarta,0
CIF-010508,"Fitri Suryono",10033992,0.3,0.34,13,27,Wiraswasta,46,Bandung,0
CIF-010509,"Aris Nasution",7766773,0.39,0.12,11,12,Buruh,60,Surabaya,1
CIF-010510,"Wulan Setiawan",3923598,0.07,0.24,13,27,Buruh,54,Surabaya,1
CIF-010511,"Budi Utami",9096329,0.38,0.37,12,40,Buruh,50,Surabaya,0
CIF-010512,"Siti Santoso",8306184,0.25,0.04,4,26,Wiraswasta,55,Bandung,0
CIF-010513,"Agus Lestari",5840122,0.21,0.34,11,26,PNS,25,Medan,0
CIF-010514,"Dewi Firmansyah",4290925,0.51,0.27,6,57,Buruh,44,Surabaya,0
CIF-010515,"Eko Wijaya",7889870,0.08,0.37,6,32,PNS,49,Jakarta,0
CIF-010516,"Rini Siregar",2858345,0.44,0.52,14,39,Buruh,58,Jakarta,1
CIF-010517,"Bambang Gunawan",8563563,0.54,0.45,2,43,PNS,33,Lainnya,0
CIF-010518,"Sri Kusuma",10785271,0.35,0.55,8,56,PNS,58,Surabaya,0
CIF-010519,"Joko Wibowo",9066607,0.2,0.2,7,55,Wiraswasta,41,Surabaya,0
CIF-010520,"Nur Hartono",11293707,0.45,0.27,4,57,PNS,38,Surabaya,1
CIF-010521,"Hendra Pratama",4023930,0.55,0.57,6,38,Wiraswasta,29,Surabaya,0
CIF-010522,"Tri Nugroho",3607774,0.15,0.3,10,30,PNS,27,Jakarta,0
CIF-010523,"Ahmad Permana",8017353,0.03,0.49,10,26,Wiraswasta,54,Surabaya,0
CIF-010524,"Ratna Hidayat",10314613,0.3,0.51,9,24,Buruh,54,Jakarta,1
CIF-010525,"Wawan Purnomo",1383494,0.28,0.07,6,18,Buruh,62,Surabaya,0
CIF-010526,"Yuni Susanto",9850859,0.55,0.38,10,21,Buruh,40,Jakarta,1
CIF-010527,"Rudi Saputra",4465951,0.18,0.28,10,46,PNS,61,Medan,0
CIF-010528,"Endang Suryono",9244871,0.07,0.04,5,52,Wiraswasta,37,Jakarta,0
CIF-010529,"Dedi Nasution",6440124,0.11,0.18,6,21,PNS,47,Medan,0
CIF-010530,"Lestari Setiawan",6701972,0.1,0.45,8,48,Buruh,29,Bandung,0
CIF-010531,"Surya Utami",6175157,0.41,0.55,9,55,Buruh,45,Surabaya,0
CIF-010532,"Mega Santoso",13699169,0.52,0.29,3,43,PNS,64,Jakarta,0
CIF-010533,"Bayu Lestari",13896717,0.27,0.58,11,42,Buruh,33,Bandung,0
CIF-010534,"Dian Firmansyah",9114388,0.21,0.41,9,15,PNS,27,Surabaya,0
CIF-010535,"Fajar Wijaya",8623274,0.48,0.39,9,26,Wiraswasta,54,Jakarta,1
CIF-010536,"Maya Siregar",4877045,0.53,0.26,7,33,Wiraswasta,64,Jakarta,0
CIF-010537,"Reza Gunawan",3765092,0.19,0.38,13,40,Buruh,28,Jakarta,1
CIF-010538,"Fitri Kusuma",10723747,0.1,0.31,5,45,Wiraswasta,27,Surabaya,0
CIF-010539,"Aris Wibowo",4606414,0.15,0.11,7,19,Wiraswasta,47,Medan,0
CIF-010540,"Wulan Hartono",1148642,0.18,0.15,4,57,Wiraswasta,42,Jakarta,0
CIF-010541,"Budi Pratama",8351413,0.2,0.42,7,41,PNS,26,Surabaya,0
CIF-010542,"Siti Nugroho",6391909,0.05,0.42,8,40,PNS,45,Jakarta,0
CIF-010543,"Agus Permana",5609033,0.32,0.33,8,35,Buruh,24,Lainnya,1
CIF-010544,"Dewi Hidayat",7264334,0.58,0.45,9,29,PNS,25,Jakarta,0
CIF-010545,"Eko Purnomo",6265294,0.53,0.11,12,46,Wiraswasta,46,Jakarta,0
CIF-010546,"Rini Susanto",15062596,0.05,0.34,12,36,Buruh,24,Medan,1
CIF-010547,"Bambang Saputra",7398569,0.18,0.21,4,15,Lainnya,55,Jakarta,0
CIF-010548,"Sri Suryono",500000,0.47,0.27,8,56,PNS,24,Jakarta,0
CIF-010549,"Joko Nasution",15580294,0.42,0.29,2,28,Wiraswasta,29,Bandung,0
CIF-010550,"Nur Setiawan",2427487,0.22,0.14,12,25,Buruh,48,Surabaya,0
CIF-010551,"Hendra Utami",500000,0.13,0.32,5,15,Buruh,64,Medan,0
CIF-010552,"Tri Santoso",8620817,0.29,0.54,9,49,Buruh,64,Jakarta,0
CIF-010553,"Ahmad Lestari",500000,0.12,0.42,11,34,PNS,39,Lainnya,0
CIF-010554,"Ratna Firmansyah",8978201,0.44,0.3,7,20,Lainnya,39,Medan,1
CIF-010555,"Wawan Wijaya",11191156,0.44,0.24,9,32,Wiraswasta,49,Jakarta,1
CIF-010556,"Yuni Siregar",3865938,0.09,0.46,10,14,Wiraswasta,41,Bandung,0
CIF-010557,"Rudi Gunawan",13612587,0.31,0.2,8,17,PNS,30,Bandung,0
CIF-010558,"Endang Kusuma",9439367,0.15,0.2,16,49,Buruh,36,Jakarta,0
CIF-010559,"Dedi Wibowo",3413087,0.4,0.39,5,53,Wiraswasta,24,Lainnya,0
CIF-010560,"Lestari Hartono",1171871,0.28,0.35,9,45,Wiraswasta,43,Surabaya,0
CIF-010561,"Surya Pratama",8221609,0.51,0.54,5,20,Buruh,35,Surabaya,0
CIF-010562,"Mega Nugroho",6419124,0.32,0.14,13,28,Wiraswasta,54,Jakarta,0
CIF-010563,"Bayu Permana",2775100,0.13,0.08,10,18,Wiraswasta,36,Jakarta,1
CIF-010564,"Dian Hidayat",4964594,0.51,0.08,11,52,PNS,38,Jakarta,0
CIF-010565,"Fajar Purnomo",500000,0.14,0.16,6,27,PNS,57,Jakarta,0
CIF-010566,"Maya Susanto",10036138,0.5,0.59,8,29,PNS,63,Surabaya,1
CIF-010567,"Reza Saputra",6822945,0.21,0.26,6,33,Buruh,58,Jakarta,0
CIF-010568,"Fitri Suryono",13099636,0.43,0.13,7,30,Wiraswasta,51,Lainnya,0
CIF-010569,"Aris Nasution",19187133,0.06,0.52,8,42,Lainnya,53,Jakarta,0
CIF-010570,"Wulan Setiawan",11570868,0.41,0.55,10,25,Lainnya,63,Medan,0
CIF-010571,"Budi Utami",2717010,0.43,0.11,11,58,Wiraswasta,36,Medan,0
CIF-010572,"Siti Santoso",2948665,0.34,0.38,8,32,PNS,44,Jakarta,1
CIF-010573,"Agus Lestari",13859095,0.33,0.25,7,34,PNS,42,Medan,0
CIF-010574,"Dewi Firmansyah",10616060,0.04,0.07,10,18,Buruh,43,Jakarta,0
CIF-010575,"Eko Wijaya",9815011,0.36,0.21,12,44,Buruh,44,Bandung,1
CIF-010576,"Rini Siregar",1413074,0.49,0.02,8,36,PNS,59,Surabaya,0
CIF-010577,"Bambang Gunawan",12679500,0.57,0.22,8,49,Wiraswasta,60,Jakarta,0
CIF-010578,"Sri Kusuma",8957597,0.3,0.17,5,12,Buruh,62,Medan,0
